W₀mean,W₀sd,Tmean,Tsd,var,mean,sd
0.475,0.05,30.25,22.5,n,12.95,3.068944615438926
0.6,0.05,30.25,22.5,n,19.65,3.065512750104398
0.1,0.1,30.25,22.5,n,5.55,2.282081229238369
0.225,0.1,30.25,22.5,n,5.9,2.2454632624823536
0.35,0.1,30.25,22.5,n,8.75,1.8317377426626162
0.475,0.1,30.25,22.5,n,12.7,2.0287408591745297
0.6,0.1,30.25,22.5,n,19.9,2.8265657049165736
0.1,0.15,30.25,22.5,n,5.85,2.277463963548745
0.225,0.15,30.25,22.5,n,7.65,2.5188761069384222
0.35,0.15,30.25,22.5,n,8.65,2.7003898354048617
0.475,0.15,30.25,22.5,n,13.6,2.927186542164947
0.6,0.15,30.25,22.5,n,20.6,2.5628931020687498
0.1,0.2,30.25,22.5,n,6.15,2.1343062474478063
0.225,0.2,30.25,22.5,n,8.7,3.0625067132042423
0.35,0.2,30.25,22.5,n,10.5,2.115108557622118
0.475,0.2,30.25,22.5,n,15.7,2.9575950400710087
0.6,0.2,30.25,22.5,n,24.8,2.3305748105067177
0.1,0.0,40.0,22.5,n,5.2,1.7947291248483563
0.225,0.0,40.0,22.5,n,7.05,2.0641042405337657
0.35,0.0,40.0,22.5,n,10.9,2.7510763443844266
0.475,0.0,40.0,22.5,n,15.85,2.7582412397834433
0.6,0.0,40.0,22.5,n,21.45,2.6847522673129647
0.1,0.05,40.0,22.5,n,5.35,1.9808291724745768
0.225,0.05,40.0,22.5,n,6.4,2.835860585987593
0.35,0.05,40.0,22.5,n,11.0,2.7338039817306425
0.475,0.05,40.0,22.5,n,15.4,2.927186542164947
0.6,0.05,40.0,22.5,n,21.7,3.096687534158157
0.1,0.1,40.0,22.5,n,6.4,1.635140425323255
0.225,0.1,40.0,22.5,n,7.3,2.71642179501289
0.35,0.1,40.0,22.5,n,9.95,2.327750212679956
0.475,0.1,40.0,22.5,n,15.35,3.5284557528754705
0.6,0.1,40.0,22.5,n,22.55,2.0894471693929497
0.1,0.15,40.0,22.5,n,7.15,2.207046132634963
0.225,0.15,40.0,22.5,n,7.8,2.261811104775156
0.35,0.15,40.0,22.5,n,11.7,2.02874085917453
0.475,0.15,40.0,22.5,n,16.35,3.0826338704016356
0.6,0.15,40.0,22.5,n,23.2,2.067289096988207
0.1,0.2,40.0,22.5,n,7.85,2.641271623569542
0.225,0.2,40.0,22.5,n,10.65,2.8335397241649978
0.35,0.2,40.0,22.5,n,14.25,3.058637467549029
0.475,0.2,40.0,22.5,n,17.95,2.723677854048011
0.6,0.2,40.0,22.5,n,24.85,2.4553914898486253
0.1,0.0,1.0,30.0,n,0.85,0.7451598203705947
0.225,0.0,1.0,30.0,n,1.9,0.9119095061289914
0.35,0.0,1.0,30.0,n,2.1,0.8522416262267903
0.475,0.0,1.0,30.0,n,2.9,1.1652874052533586
0.6,0.0,1.0,30.0,n,4.1,1.2096106376585989
0.1,0.05,1.0,30.0,n,0.35,0.5871429486123998
0.225,0.05,1.0,30.0,n,1.6,0.6805570473787206
0.35,0.05,1.0,30.0,n,2.35,0.8750939799154206
0.475,0.05,1.0,30.0,n,2.9,1.020835571068081
0.6,0.05,1.0,30.0,n,3.75,1.164157703189193
0.1,0.1,1.0,30.0,n,0.15,0.36634754853252327
0.225,0.1,1.0,30.0,n,1.65,0.8750939799154206
0.35,0.1,1.0,30.0,n,2.35,0.9880869341680842
0.475,0.1,1.0,30.0,n,3.2,1.1516578439248717
0.6,0.1,1.0,30.0,n,4.35,1.348488432516786
0.1,0.15,1.0,30.0,n,0.5,0.6069769786668839
0.225,0.15,1.0,30.0,n,1.8,0.9514531821875089
0.35,0.15,1.0,30.0,n,2.7,1.0310954828418377
0.475,0.15,1.0,30.0,n,3.3,1.5927467172350909
0.6,0.15,1.0,30.0,n,4.4,1.0462967275611939
0.1,0.2,1.0,30.0,n,0.2,0.4103913408340617
0.225,0.2,1.0,30.0,n,2.25,1.2085223687584246
0.35,0.2,1.0,30.0,n,2.75,0.9665456669582609
0.475,0.2,1.0,30.0,n,3.6,1.500876936643164
0.6,0.2,1.0,30.0,n,6.15,2.1343062474478063
0.1,0.0,10.75,30.0,n,1.95,1.3168942730211068
0.225,0.0,10.75,30.0,n,2.9,1.4832396974191326
0.35,0.0,10.75,30.0,n,4.0,1.4142135623730951
0.475,0.0,10.75,30.0,n,5.35,1.3088765773505315
0.6,0.0,10.75,30.0,n,6.85,2.3232237130876205
0.1,0.05,10.75,30.0,n,2.2,0.9514531821875087
0.225,0.05,10.75,30.0,n,3.3,1.3416407864998738
0.35,0.05,10.75,30.0,n,3.85,1.348488432516786
0.475,0.05,10.75,30.0,n,5.1,1.3337718577107003
0.6,0.05,10.75,30.0,n,7.75,2.468219046834761
0.1,0.1,10.75,30.0,n,2.3,1.260743306232687
0.225,0.1,10.75,30.0,n,2.7,1.1742858972247996
0.35,0.1,10.75,30.0,n,3.95,1.4680814547887788
0.475,0.1,10.75,30.0,n,5.15,1.9269556026896006
0.6,0.1,10.75,30.0,n,6.7,2.1788456625132104
0.1,0.15,10.75,30.0,n,2.7,1.0809352675491624
0.225,0.15,10.75,30.0,n,4.2,1.5761378513048245
0.35,0.15,10.75,30.0,n,4.2,1.4363696929192158
0.475,0.15,10.75,30.0,n,5.2,2.142305693455191
0.6,0.15,10.75,30.0,n,6.85,2.3680993933621335
0.1,0.2,10.75,30.0,n,3.55,1.700619082322051
0.225,0.2,10.75,30.0,n,4.45,1.4317821063276355
0.35,0.2,10.75,30.0,n,5.4,2.3708759207472134
0.475,0.2,10.75,30.0,n,5.85,2.1830688201896455
0.6,0.2,10.75,30.0,n,9.9,3.143916431191483
0.1,0.0,20.5,30.0,n,3.45,1.7312909694943341
0.225,0.0,20.5,30.0,n,4.85,1.8431951662948316
0.35,0.0,20.5,30.0,n,6.6,2.087557121815378
0.475,0.0,20.5,30.0,n,8.3,2.2501461940809184
0.6,0.0,20.5,30.0,n,13.25,3.024026594146497
0.1,0.05,20.5,30.0,n,3.5,1.5727950313140984
0.225,0.05,20.5,30.0,n,4.6,1.535543791899829
0.35,0.05,20.5,30.0,n,6.05,2.438183102661747
0.475,0.05,20.5,30.0,n,9.6,2.7606254058779776
0.6,0.05,20.5,30.0,n,11.9,2.9717972587928037
0.1,0.1,20.5,30.0,n,4.0,1.4509525002200232
0.225,0.1,20.5,30.0,n,4.6,1.8467610337532774
0.35,0.1,20.5,30.0,n,6.0,1.9194297398747862
0.475,0.1,20.5,30.0,n,8.9,2.6734562687750536
0.6,0.1,20.5,30.0,n,13.45,3.6774562146307486
0.1,0.15,20.5,30.0,n,5.4,2.137386500526187
0.225,0.15,20.5,30.0,n,5.25,1.8883298106221302
0.35,0.15,20.5,30.0,n,7.0,2.2941573387056176
0.475,0.15,20.5,30.0,n,8.65,2.777257261172764
0.6,0.15,20.5,30.0,n,13.15,4.145701642094274
0.1,0.2,20.5,30.0,n,4.9,2.3373399185263666
0.225,0.2,20.5,30.0,n,5.95,1.9594574974238472
0.35,0.2,20.5,30.0,n,7.6,2.0621909656836754
0.475,0.2,20.5,30.0,n,10.75,2.613225472174388
0.6,0.2,20.5,30.0,n,21.1,4.887147483585469
0.1,0.0,30.25,30.0,n,4.1,1.9166857359844667
0.225,0.0,30.25,30.0,n,6.0,2.0261449005179113
0.35,0.0,30.25,30.0,n,8.35,2.3680993933621335
0.475,0.0,30.25,30.0,n,13.8,2.2384204957490614
0.6,0.0,30.25,30.0,n,19.95,2.8186409565791215
0.1,0.05,30.25,30.0,n,4.05,1.9324105480761042
0.225,0.05,30.25,30.0,n,5.8,2.3530495331087184
0.35,0.05,30.25,30.0,n,8.95,2.4596747752497685
0.475,0.05,30.25,30.0,n,12.55,2.8557421378504637
0.6,0.05,30.25,30.0,n,19.45,2.9285347512832565
0.1,0.1,30.25,30.0,n,4.3,2.0799797569865155
0.225,0.1,30.25,30.0,n,5.9,1.9166857359844667
0.35,0.1,30.25,30.0,n,8.7,2.3642067769572366
0.475,0.1,30.25,30.0,n,13.3,2.9929742292312014
0.6,0.1,30.25,30.0,n,19.5,3.73461757360143
0.1,0.15,30.25,30.0,n,6.1,1.970840055995359
0.225,0.15,30.25,30.0,n,6.6,2.233712981609438
0.35,0.15,30.25,30.0,n,9.55,2.8741131355236305
0.475,0.15,30.25,30.0,n,13.45,2.1144863753590246
0.6,0.15,30.25,30.0,n,20.7,2.319255778999171
0.1,0.2,30.25,30.0,n,7.45,1.7614288458371996
0.225,0.2,30.25,30.0,n,8.0,2.752988806446741
0.35,0.2,30.25,30.0,n,10.0,2.4279079146675357
0.475,0.2,30.25,30.0,n,16.2,3.205258836744127
0.6,0.2,30.25,30.0,n,26.6,1.8180382718454353
0.1,0.0,40.0,30.0,n,4.95,1.7614288458371994
0.225,0.0,40.0,30.0,n,7.5,2.090076805438398
0.35,0.0,40.0,30.0,n,10.85,2.888725816360089
0.475,0.0,40.0,30.0,n,15.25,3.56702736329935
0.6,0.0,40.0,30.0,n,22.55,2.3502519461807316
0.1,0.05,40.0,30.0,n,5.55,1.6050905860647506
0.225,0.05,40.0,30.0,n,7.3,2.1545545393788235
0.35,0.05,40.0,30.0,n,9.8,2.7453309646130384
0.475,0.05,40.0,30.0,n,15.7,2.5772282132473046
0.6,0.05,40.0,30.0,n,22.85,2.2307657406087453
0.1,0.1,40.0,30.0,n,6.15,1.5312533566021214
0.225,0.1,40.0,30.0,n,7.35,2.6212692787233722
0.35,0.1,40.0,30.0,n,11.2,2.3078812338319503
0.475,0.1,40.0,30.0,n,15.8,3.847076812334269
0.6,0.1,40.0,30.0,n,21.6,2.43656358531091
0.1,0.15,40.0,30.0,n,6.85,2.580799549711189
0.225,0.15,40.0,30.0,n,10.1,2.4899799195977463
0.35,0.15,40.0,30.0,n,10.75,3.1768074010172374
0.475,0.15,40.0,30.0,n,15.45,2.8741131355236305
0.6,0.15,40.0,30.0,n,23.6,2.3033156878497434
0.1,0.2,40.0,30.0,n,8.9,2.5110283068684702
0.225,0.2,40.0,30.0,n,9.5,2.2594829403858614
0.35,0.2,40.0,30.0,n,13.0,3.4792618696922966
0.475,0.2,40.0,30.0,n,17.75,2.2448772091610105
0.6,0.2,40.0,30.0,n,25.3,3.246050231475656
0.1,0.0,1.0,0.0,min,31.0,0.0
0.225,0.0,1.0,0.0,min,31.0,0.0
0.35,0.0,1.0,0.0,min,31.0,0.0
0.475,0.0,1.0,0.0,min,31.0,0.0
0.6,0.0,1.0,0.0,min,17.35,2.6212692787233722
0.1,0.05,1.0,0.0,min,31.0,0.0
0.225,0.05,1.0,0.0,min,31.0,0.0
0.35,0.05,1.0,0.0,min,31.0,0.0
0.475,0.05,1.0,0.0,min,31.0,0.0
0.6,0.05,1.0,0.0,min,23.15,8.132294296587881
0.1,0.1,1.0,0.0,min,31.0,0.0
0.225,0.1,1.0,0.0,min,31.0,0.0
0.35,0.1,1.0,0.0,min,31.0,0.0
0.475,0.1,1.0,0.0,min,31.0,0.0
0.6,0.1,1.0,0.0,min,31.0,0.0
0.1,0.15,1.0,0.0,min,31.0,0.0
0.225,0.15,1.0,0.0,min,31.0,0.0
0.35,0.15,1.0,0.0,min,31.0,0.0
0.475,0.15,1.0,0.0,min,31.0,0.0
0.6,0.15,1.0,0.0,min,31.0,0.0
0.1,0.2,1.0,0.0,min,31.0,0.0
0.225,0.2,1.0,0.0,min,31.0,0.0
0.35,0.2,1.0,0.0,min,31.0,0.0
0.475,0.2,1.0,0.0,min,31.0,0.0
0.6,0.2,1.0,0.0,min,31.0,0.0
0.1,0.0,10.75,0.0,min,27.95,1.7614288458371992
0.225,0.0,10.75,0.0,min,27.75,1.5852942612451615
0.35,0.0,10.75,0.0,min,26.2,1.935812083093974
0.475,0.0,10.75,0.0,min,24.0,1.6543403837370223
0.6,0.0,10.75,0.0,min,18.3,3.628831912975796
0.1,0.05,10.75,0.0,min,27.2,1.1516578439248717
0.225,0.05,10.75,0.0,min,27.65,1.3869694338832115
0.35,0.05,10.75,0.0,min,25.45,1.7312909694943341
0.475,0.05,10.75,0.0,min,23.45,2.0641042405337657
0.6,0.05,10.75,0.0,min,18.6,2.7222281895148823
0.1,0.1,10.75,0.0,min,26.85,2.207046132634963
0.225,0.1,10.75,0.0,min,26.55,2.114486375359025
0.35,0.1,10.75,0.0,min,25.55,2.0124611797498106
0.475,0.1,10.75,0.0,min,22.8,2.5669970167903444
0.6,0.1,10.75,0.0,min,19.1,2.3597502097958545
0.1,0.15,10.75,0.0,min,26.55,1.5719582155957412
0.225,0.15,10.75,0.0,min,25.95,1.9324105480761042
0.35,0.15,10.75,0.0,min,25.45,1.4680814547887788
0.475,0.15,10.75,0.0,min,22.5,2.5443435716361726
0.6,0.15,10.75,0.0,min,16.6,2.798495836582292
0.1,0.2,10.75,0.0,min,26.6,2.036508880671192
0.225,0.2,10.75,0.0,min,25.15,2.2542357790099112
0.35,0.2,10.75,0.0,min,23.45,3.086046696102688
0.475,0.2,10.75,0.0,min,22.0,3.008759142727674
0.6,0.2,10.75,0.0,min,11.8,3.5033818248267368
0.1,0.0,20.5,0.0,min,26.6,2.3033156878497434
0.225,0.0,20.5,0.0,min,25.6,2.458069417888334
0.35,0.0,20.5,0.0,min,24.9,2.8265657049165736
0.475,0.0,20.5,0.0,min,19.75,2.971354466976475
0.6,0.0,20.5,0.0,min,14.05,3.5165024489802663
0.1,0.05,20.5,0.0,min,27.45,1.7614288458371994
0.225,0.05,20.5,0.0,min,25.15,2.058998223459779
0.35,0.05,20.5,0.0,min,23.6,2.6036411750510196
0.475,0.05,20.5,0.0,min,20.2,2.21478286924356
0.6,0.05,20.5,0.0,min,14.8,3.0881777968995174
0.1,0.1,20.5,0.0,min,26.35,1.5312533566021211
0.225,0.1,20.5,0.0,min,25.0,2.077447826946374
0.35,0.1,20.5,0.0,min,22.9,2.4899799195977463
0.475,0.1,20.5,0.0,min,20.6,2.7984958365822923
0.6,0.1,20.5,0.0,min,15.05,3.1367935354770364
0.1,0.15,20.5,0.0,min,25.15,2.1588252165910684
0.225,0.15,20.5,0.0,min,25.8,1.7044832524535807
0.35,0.15,20.5,0.0,min,24.25,2.022895267471328
0.475,0.15,20.5,0.0,min,19.9,2.4039441275580957
0.6,0.15,20.5,0.0,min,13.3,3.1970381029288575
0.1,0.2,20.5,0.0,min,25.2,2.3530495331087184
0.225,0.2,20.5,0.0,min,24.15,2.7003898354048617
0.35,0.2,20.5,0.0,min,22.35,2.7582412397834433
0.475,0.2,20.5,0.0,min,18.6,2.663594721819606
0.6,0.2,20.5,0.0,min,6.95,2.684752267312965
0.1,0.0,30.25,0.0,min,27.05,1.4680814547887784
0.225,0.0,30.25,0.0,min,23.2,2.1667341419992585
0.35,0.0,30.25,0.0,min,22.9,2.84512510131018
0.475,0.0,30.25,0.0,min,18.0,3.7275644651843733
0.6,0.0,30.25,0.0,min,11.7,3.404331606088121
0.1,0.05,30.25,0.0,min,26.9,2.125038699338017
0.225,0.05,30.25,0.0,min,23.85,1.4244112357114616
0.35,0.05,30.25,0.0,min,22.1,2.2454632624823536
0.475,0.05,30.25,0.0,min,18.2,2.6872016358247004
0.6,0.05,30.25,0.0,min,11.05,3.347819400272677
0.1,0.1,30.25,0.0,min,25.9,2.125038699338017
0.225,0.1,30.25,0.0,min,24.05,2.187885304412267
0.35,0.1,30.25,0.0,min,22.85,2.539685019840059
0.475,0.1,30.25,0.0,min,17.95,3.0170567742333536
0.6,0.1,30.25,0.0,min,10.0,2.7338039817306425
0.1,0.15,30.25,0.0,min,24.95,2.394621165511528
0.225,0.15,30.25,0.0,min,23.15,2.1588252165910684
0.35,0.15,30.25,0.0,min,20.55,1.9594574974238472
0.475,0.15,30.25,0.0,min,16.6,2.643761275949575
0.6,0.15,30.25,0.0,min,9.75,2.712058841156426
0.1,0.2,30.25,0.0,min,22.45,2.818640956579121
0.225,0.2,30.25,0.0,min,22.7,1.7800059136507325
0.35,0.2,30.25,0.0,min,20.05,2.3502519461807316
0.475,0.2,30.25,0.0,min,14.95,3.119969635479773
0.6,0.2,30.25,0.0,min,5.75,2.1244194253340942
0.1,0.0,40.0,0.0,min,26.15,1.8431951662948316
0.225,0.0,40.0,0.0,min,23.35,2.7582412397834433
0.35,0.0,40.0,0.0,min,20.3,2.921787484616764
0.475,0.0,40.0,0.0,min,15.75,3.006571749386754
0.6,0.0,40.0,0.0,min,7.85,2.0332758116683998
0.1,0.05,40.0,0.0,min,24.95,2.5230516193063135
0.225,0.05,40.0,0.0,min,22.6,2.0104987598001385
0.35,0.05,40.0,0.0,min,21.15,1.9540780569443938
0.475,0.05,40.0,0.0,min,16.1,2.174009151193639
0.6,0.05,40.0,0.0,min,8.35,2.888725816360089
0.1,0.1,40.0,0.0,min,23.95,2.5021043774769813
0.225,0.1,40.0,0.0,min,23.15,1.9808291724745766
0.35,0.1,40.0,0.0,min,19.5,2.328315406378386
0.475,0.1,40.0,0.0,min,15.95,3.2359005904970175
0.6,0.1,40.0,0.0,min,8.75,3.258591881876523
0.1,0.15,40.0,0.0,min,22.85,2.4553914898486253
0.225,0.15,40.0,0.0,min,21.6,2.7414940221864814
0.35,0.15,40.0,0.0,min,18.4,2.7606254058779776
0.475,0.15,40.0,0.0,min,15.05,2.5848750351551657
0.6,0.15,40.0,0.0,min,7.0,2.7144835701531846
0.1,0.2,40.0,0.0,min,22.45,1.8771478925557026
0.225,0.2,40.0,0.0,min,20.75,2.3141441523584345
0.35,0.2,40.0,0.0,min,16.8,2.667543715421401
0.475,0.2,40.0,0.0,min,11.85,2.888725816360089
0.6,0.2,40.0,0.0,min,4.0,1.5217718205053643
0.1,0.0,1.0,7.5,min,31.0,0.0
0.225,0.0,1.0,7.5,min,30.3,1.625455401774498
0.35,0.0,1.0,7.5,min,25.55,2.946451925175163
0.475,0.0,1.0,7.5,min,23.3,2.473012226755907
0.6,0.0,1.0,7.5,min,21.6,1.9029063643750175
0.1,0.05,1.0,7.5,min,31.0,0.0
0.225,0.05,1.0,7.5,min,31.0,0.0
0.35,0.05,1.0,7.5,min,27.6,2.112618729145617
0.475,0.05,1.0,7.5,min,23.7,2.2266330494363245
0.6,0.05,1.0,7.5,min,20.55,2.8741131355236305
0.1,0.1,1.0,7.5,min,31.0,0.0
0.225,0.1,1.0,7.5,min,31.0,0.0
0.35,0.1,1.0,7.5,min,28.5,2.8003759146153744
0.475,0.1,1.0,7.5,min,25.15,2.277463963548745
0.6,0.1,1.0,7.5,min,20.85,2.4553914898486253
0.1,0.15,1.0,7.5,min,31.0,0.0
0.225,0.15,1.0,7.5,min,31.0,0.0
0.35,0.15,1.0,7.5,min,30.7,0.9233805168766387
0.475,0.15,1.0,7.5,min,22.25,3.5522416940055725
0.6,0.15,1.0,7.5,min,17.95,3.619755734707436
0.1,0.2,1.0,7.5,min,31.0,0.0
0.225,0.2,1.0,7.5,min,31.0,0.0
0.35,0.2,1.0,7.5,min,31.0,0.0
0.475,0.2,1.0,7.5,min,19.5,3.2847334266589314
0.6,0.2,1.0,7.5,min,2.3,2.129986409642831
0.1,0.0,10.75,7.5,min,27.95,2.163695668842645
0.225,0.0,10.75,7.5,min,26.7,1.7800059136507327
0.35,0.0,10.75,7.5,min,25.75,2.0994986870303363
0.475,0.0,10.75,7.5,min,23.4,2.326053807586891
0.6,0.0,10.75,7.5,min,15.85,2.1095023109728985
0.1,0.05,10.75,7.5,min,28.45,1.190974832912761
0.225,0.05,10.75,7.5,min,27.65,1.4608937423083823
0.35,0.05,10.75,7.5,min,25.95,1.9324105480761042
0.475,0.05,10.75,7.5,min,22.9,2.5110283068684702
0.6,0.05,10.75,7.5,min,18.35,3.0482954684803594
0.1,0.1,10.75,7.5,min,27.4,1.635140425323255
0.225,0.1,10.75,7.5,min,26.8,1.7651599003161755
0.35,0.1,10.75,7.5,min,25.55,2.012461179749811
0.475,0.1,10.75,7.5,min,22.75,2.33677690757793
0.6,0.1,10.75,7.5,min,18.1,2.5526044491233284
0.1,0.15,10.75,7.5,min,26.5,1.9056702094980709
0.225,0.15,10.75,7.5,min,25.7,2.53605578553951
0.35,0.15,10.75,7.5,min,24.05,2.910507280798134
0.475,0.15,10.75,7.5,min,22.35,2.3457688673327066
0.6,0.15,10.75,7.5,min,15.8,2.930780388260186
0.1,0.2,10.75,7.5,min,25.6,1.6670175069329813
0.225,0.2,10.75,7.5,min,25.05,2.4809802816416613
0.35,0.2,10.75,7.5,min,22.8,2.041671142136162
0.475,0.2,10.75,7.5,min,21.25,1.860248992954834
0.6,0.2,10.75,7.5,min,8.55,4.489461343846802
0.1,0.0,20.5,7.5,min,28.05,1.3562719801759993
0.225,0.0,20.5,7.5,min,25.3,2.515216847405743
0.35,0.0,20.5,7.5,min,23.55,2.3050288273114594
0.475,0.0,20.5,7.5,min,20.75,2.5313819816144116
0.6,0.0,20.5,7.5,min,14.2,3.237933063902926
0.1,0.05,20.5,7.5,min,27.2,1.7651599003161755
0.225,0.05,20.5,7.5,min,26.3,2.0026298499197184
0.35,0.05,20.5,7.5,min,23.3,2.6377821625073787
0.475,0.05,20.5,7.5,min,21.1,2.5731406163633865
0.6,0.05,20.5,7.5,min,13.8,3.172248082155121
0.1,0.1,20.5,7.5,min,26.55,2.3502519461807316
0.225,0.1,20.5,7.5,min,24.8,2.330574810506717
0.35,0.1,20.5,7.5,min,23.55,2.4809802816416613
0.475,0.1,20.5,7.5,min,20.9,2.8818853478052757
0.6,0.1,20.5,7.5,min,14.15,2.6611236249690506
0.1,0.15,20.5,7.5,min,26.05,1.8771478925557026
0.225,0.15,20.5,7.5,min,24.4,2.583347481568501
0.35,0.15,20.5,7.5,min,23.1,2.573140616363386
0.475,0.15,20.5,7.5,min,20.4,1.8467610337532772
0.6,0.15,20.5,7.5,min,12.95,3.720144309594794
0.1,0.2,20.5,7.5,min,25.0,2.2941573387056176
0.225,0.2,20.5,7.5,min,23.75,1.943274501832843
0.35,0.2,20.5,7.5,min,22.15,3.0482954684803594
0.475,0.2,20.5,7.5,min,18.7,2.7164217950128906
0.6,0.2,20.5,7.5,min,7.25,2.76966651992238
0.1,0.0,30.25,7.5,min,26.7,2.38636477557503
0.225,0.0,30.25,7.5,min,24.75,1.7733405882980469
0.35,0.0,30.25,7.5,min,22.9,2.2454632624823536
0.475,0.0,30.25,7.5,min,16.6,2.458069417888334
0.6,0.0,30.25,7.5,min,10.0,2.809757434745082
0.1,0.05,30.25,7.5,min,26.9,1.5183093090324964
0.225,0.05,30.25,7.5,min,24.3,2.1545545393788235
0.35,0.05,30.25,7.5,min,22.2,2.930780388260186
0.475,0.05,30.25,7.5,min,17.0,3.4027852368936027
0.6,0.05,30.25,7.5,min,10.7,2.3192557789991715
0.1,0.1,30.25,7.5,min,25.55,1.9324105480761042
0.225,0.1,30.25,7.5,min,24.1,2.04939015319192
0.35,0.1,30.25,7.5,min,22.6,1.930366749991743
0.475,0.1,30.25,7.5,min,18.15,3.030980386815982
0.6,0.1,30.25,7.5,min,11.95,2.9464519251751624
0.1,0.15,30.25,7.5,min,24.45,2.438183102661747
0.225,0.15,30.25,7.5,min,24.05,2.5644328397276626
0.35,0.15,30.25,7.5,min,20.95,2.350251946180731
0.475,0.15,30.25,7.5,min,16.8,2.647739850474263
0.6,0.15,30.25,7.5,min,9.25,3.160196529531535
0.1,0.2,30.25,7.5,min,24.65,1.6311119875071343
0.225,0.2,30.25,7.5,min,22.7,2.792848008753788
0.35,0.2,30.25,7.5,min,20.2,3.221637373824225
0.475,0.2,30.25,7.5,min,15.15,3.5135077688978096
0.6,0.2,30.25,7.5,min,5.5,1.5727950313140984
0.1,0.0,40.0,7.5,min,24.4,3.0157481397002077
0.225,0.0,40.0,7.5,min,23.3,2.0026298499197184
0.35,0.0,40.0,7.5,min,20.4,1.9029063643750175
0.475,0.0,40.0,7.5,min,14.9,3.210181172129501
0.6,0.0,40.0,7.5,min,8.25,2.2213082915965963
0.1,0.05,40.0,7.5,min,25.65,1.9269556026896006
0.225,0.05,40.0,7.5,min,23.85,2.1343062474478063
0.35,0.05,40.0,7.5,min,20.2,2.587418953726911
0.475,0.05,40.0,7.5,min,14.6,2.326053807586891
0.6,0.05,40.0,7.5,min,8.95,2.3502519461807316
0.1,0.1,40.0,7.5,min,24.75,2.6729640555206244
0.225,0.1,40.0,7.5,min,23.05,2.394621165511528
0.35,0.1,40.0,7.5,min,21.8,2.8764012603470883
0.475,0.1,40.0,7.5,min,15.0,3.3086807674740446
0.6,0.1,40.0,7.5,min,8.25,3.058637467549029
0.1,0.15,40.0,7.5,min,23.25,2.022895267471328
0.225,0.15,40.0,7.5,min,22.25,2.33677690757793
0.35,0.15,40.0,7.5,min,19.65,3.4682772911664737
0.475,0.15,40.0,7.5,min,14.6,3.283130726672493
0.6,0.15,40.0,7.5,min,8.4,2.326053807586891
0.1,0.2,40.0,7.5,min,22.5,2.6457513110645907
0.225,0.2,40.0,7.5,min,20.25,3.3541019662496847
0.35,0.2,40.0,7.5,min,16.95,2.3050288273114594
0.475,0.2,40.0,7.5,min,12.7,3.585056705122998
0.6,0.2,40.0,7.5,min,4.55,1.669383750149485
0.1,0.0,1.0,15.0,min,30.35,1.1821033884786185
0.225,0.0,1.0,15.0,min,27.65,2.007223796297028
0.35,0.0,1.0,15.0,min,26.25,1.860248992954834
0.475,0.0,1.0,15.0,min,26.3,1.922169826551562
0.6,0.0,1.0,15.0,min,22.55,3.2682684937698157
0.1,0.05,1.0,15.0,min,31.0,0.0
0.225,0.05,1.0,15.0,min,28.4,2.348571794449599
0.35,0.05,1.0,15.0,min,26.5,1.6059101370939324
0.475,0.05,1.0,15.0,min,25.65,1.755442664221313
0.6,0.05,1.0,15.0,min,22.55,3.2843328249833568
0.1,0.1,1.0,15.0,min,31.0,0.0
0.225,0.1,1.0,15.0,min,28.6,1.729009451741235
0.35,0.1,1.0,15.0,min,26.55,1.820208200931103
0.475,0.1,1.0,15.0,min,24.65,2.4553914898486258
0.6,0.1,1.0,15.0,min,22.95,2.6650762801367183
0.1,0.15,1.0,15.0,min,31.0,0.0
0.225,0.15,1.0,15.0,min,29.8,1.7651599003161755
0.35,0.15,1.0,15.0,min,26.1,2.074912807299318
0.475,0.15,1.0,15.0,min,23.5,2.5443435716361726
0.6,0.15,1.0,15.0,min,20.7,3.743063760582963
0.1,0.2,1.0,15.0,min,31.0,0.0
0.225,0.2,1.0,15.0,min,29.8,2.1908902300206643
0.35,0.2,1.0,15.0,min,24.45,3.1867323637065503
0.475,0.2,1.0,15.0,min,22.5,2.856202852887397
0.6,0.2,1.0,15.0,min,3.65,3.8426279384926416
0.1,0.0,10.75,15.0,min,28.4,1.3138933706635725
0.225,0.0,10.75,15.0,min,26.55,2.0894471693929497
0.35,0.0,10.75,15.0,min,25.05,2.0641042405337657
0.475,0.0,10.75,15.0,min,22.85,2.7003898354048617
0.6,0.0,10.75,15.0,min,17.2,3.5629674208593687
0.1,0.05,10.75,15.0,min,28.15,1.3484884325167863
0.225,0.05,10.75,15.0,min,27.2,1.6415653633362466
0.35,0.05,10.75,15.0,min,25.8,1.823819012257983
0.475,0.05,10.75,15.0,min,22.95,2.8557421378504633
0.6,0.05,10.75,15.0,min,19.2,2.1667341419992585
0.1,0.1,10.75,15.0,min,26.75,2.2682012349227887
0.225,0.1,10.75,15.0,min,27.25,1.332784974957958
0.35,0.1,10.75,15.0,min,24.45,2.235479461111784
0.475,0.1,10.75,15.0,min,23.05,2.5848750351551657
0.6,0.1,10.75,15.0,min,18.3,3.0796445454493266
0.1,0.15,10.75,15.0,min,26.95,1.9049796241485244
0.225,0.15,10.75,15.0,min,26.6,1.6670175069329813
0.35,0.15,10.75,15.0,min,24.65,2.5603248149199227
0.475,0.15,10.75,15.0,min,22.1,2.8635642126552705
